Datum;Uur;Aantal_check_ins
30-9-2023;11;155.3
30-9-2023;12;175.4
30-9-2023;13;191.3
30-9-2023;14;194.8
30-9-2023;15;195.6
30-9-2023;16;192
30-9-2023;17;186.7
30-9-2023;18;159.9
30-9-2023;19;134.5
30-9-2023;20;113.5
30-9-2023;21;96.2
30-9-2023;22;97.9
30-9-2023;23;90.1
1-10-2023;0;43.8
1-10-2023;1;10.3
1-10-2023;2;4.3
1-10-2023;3;3.5
1-10-2023;4;3.5
1-10-2023;5;4.8
1-10-2023;6;6.8
1-10-2023;7;18.7
1-10-2023;8;39.5
1-10-2023;9;67.8
1-10-2023;10;92.8
1-10-2023;11;118.5
1-10-2023;12;137.5
1-10-2023;13;150.6
1-10-2023;14;151.2
1-10-2023;15;148.6
1-10-2023;16;150
1-10-2023;17;149.7
1-10-2023;18;129.3
1-10-2023;19;113.6
1-10-2023;20;96.3
1-10-2023;21;74.7
1-10-2023;22;57.6
1-10-2023;23;38.6
2-10-2023;0;10.8
2-10-2023;1;1.1
2-10-2023;2;0.5
2-10-2023;3;0.7
2-10-2023;4;1.8
2-10-2023;5;18.4
2-10-2023;6;105.7
2-10-2023;7;358.8
2-10-2023;8;430.9
2-10-2023;9;246.8
2-10-2023;10;194.3
2-10-2023;11;195.2
2-10-2023;12;237.8
2-10-2023;13;228
2-10-2023;14;270.7
2-10-2023;15;334.6
2-10-2023;16;382
2-10-2023;17;379.4
2-10-2023;18;207
2-10-2023;19;120
2-10-2023;20;88.6
2-10-2023;21;74.1
2-10-2023;22;60.4
2-10-2023;23;36
3-10-2023;0;12.9
3-10-2023;1;2.4
3-10-2023;2;1.6
3-10-2023;3;1.3
3-10-2023;4;1.9
3-10-2023;5;19.2
3-10-2023;6;114.1
3-10-2023;7;396.4
3-10-2023;8;475.7
3-10-2023;9;268.5
3-10-2023;10;201.6
3-10-2023;11;201.4
3-10-2023;12;259
3-10-2023;13;251.2
3-10-2023;14;293.7
3-10-2023;15;343.6
3-10-2023;16;390.7
3-10-2023;17;414.3
3-10-2023;18;247.7
3-10-2023;19;142.3
3-10-2023;20;107.1
3-10-2023;21;88.2
3-10-2023;22;71.4
3-10-2023;23;47.7
4-10-2023;0;15.5
4-10-2023;1;2.2
4-10-2023;2;0.9
4-10-2023;3;0.8
4-10-2023;4;1.9
4-10-2023;5;18
4-10-2023;6;98.9
4-10-2023;7;341.9
4-10-2023;8;418.9
4-10-2023;9;248.4
4-10-2023;10;195.2
4-10-2023;11;205.1
4-10-2023;12;260.2
4-10-2023;13;246.4
4-10-2023;14;282.7
4-10-2023;15;334.1
4-10-2023;16;365.2
4-10-2023;17;366.7
4-10-2023;18;211.7
4-10-2023;19;122.3
4-10-2023;20;91.4
4-10-2023;21;83.7
4-10-2023;22;71
4-10-2023;23;41.7
5-10-2023;0;12.5
5-10-2023;1;1.2
5-10-2023;2;0.5
5-10-2023;3;0.8
5-10-2023;4;1.9
5-10-2023;5;18.7
5-10-2023;6;107.8
5-10-2023;7;371.4
5-10-2023;8;459.7
5-10-2023;9;267.8
5-10-2023;10;205
5-10-2023;11;207.1
5-10-2023;12;257.3
5-10-2023;13;247.7
5-10-2023;14;288.1
5-10-2023;15;344.7
5-10-2023;16;387.3
5-10-2023;17;400.4
5-10-2023;18;240.9
5-10-2023;19;144.2
5-10-2023;20;108.9
5-10-2023;21;102.6
5-10-2023;22;83.9
5-10-2023;23;55.1
6-10-2023;0;18.2
6-10-2023;1;2.1
6-10-2023;2;1
6-10-2023;3;1.3
6-10-2023;4;2.3
6-10-2023;5;17
6-10-2023;6;83.1
6-10-2023;7;286.5
6-10-2023;8;359.2
6-10-2023;9;229.3
6-10-2023;10;192.2
6-10-2023;11;207.8
6-10-2023;12;263.5
6-10-2023;13;265.6
6-10-2023;14;298.7
6-10-2023;15;337.7
6-10-2023;16;336.7
6-10-2023;17;322.4
6-10-2023;18;234
6-10-2023;19;157.9
6-10-2023;20;121.8
6-10-2023;21;103.6
6-10-2023;22;106.9
6-10-2023;23;88.6
7-10-2023;0;41.6
7-10-2023;1;8.9
7-10-2023;2;3.5
7-10-2023;3;2.9
7-10-2023;4;3
7-10-2023;5;5.4
7-10-2023;6;17
7-10-2023;7;38.9
7-10-2023;8;74.4
7-10-2023;9;105.8
7-10-2023;10;127.8
7-10-2023;11;154.4
7-10-2023;12;174.2
7-10-2023;13;188.8
7-10-2023;14;189.6
7-10-2023;15;190.1
7-10-2023;16;192.6
7-10-2023;17;187.5
7-10-2023;18;157.2
7-10-2023;19;128.7
7-10-2023;20;105.7
7-10-2023;21;90.1
7-10-2023;22;92.1
7-10-2023;23;83.6
8-10-2023;0;44.5
8-10-2023;1;10
8-10-2023;2;4.2
8-10-2023;3;3.4
8-10-2023;4;3.7
8-10-2023;5;4.9
8-10-2023;6;5.9
8-10-2023;7;19
8-10-2023;8;39.4
8-10-2023;9;66.4
8-10-2023;10;88.1
8-10-2023;11;118.2
8-10-2023;12;141.8
8-10-2023;13;152.8
8-10-2023;14;146.1
8-10-2023;15;143.7
8-10-2023;16;156.1
8-10-2023;17;151.3
8-10-2023;18;128.1
8-10-2023;19;109
8-10-2023;20;90.9
8-10-2023;21;72.5
8-10-2023;22;58.7
8-10-2023;23;35
9-10-2023;0;9.9
9-10-2023;1;0.9
9-10-2023;2;0.4
9-10-2023;3;0.6
9-10-2023;4;1.8
9-10-2023;5;18.7
9-10-2023;6;104.9
9-10-2023;7;354.3
9-10-2023;8;430.8
9-10-2023;9;249.4
9-10-2023;10;195.2
9-10-2023;11;194.7
9-10-2023;12;240.6
9-10-2023;13;228.7
9-10-2023;14;269.4
9-10-2023;15;333.4
9-10-2023;16;375.8
9-10-2023;17;377.8
9-10-2023;18;202.8
9-10-2023;19;110.1
9-10-2023;20;79.9
9-10-2023;21;70.9
9-10-2023;22;56.9
9-10-2023;23;32.5
10-10-2023;0;9.7
10-10-2023;1;1
10-10-2023;2;0.4
10-10-2023;3;0.6
10-10-2023;4;1.7
10-10-2023;5;18.9
10-10-2023;6;113.1
10-10-2023;7;386.2
10-10-2023;8;467.7
10-10-2023;9;264
10-10-2023;10;201.4
10-10-2023;11;201.9
10-10-2023;12;254.2
10-10-2023;13;247
10-10-2023;14;287.3
10-10-2023;15;342.7
10-10-2023;16;385.1
10-10-2023;17;404.9
10-10-2023;18;228.5
10-10-2023;19;126.6
10-10-2023;20;89.8
10-10-2023;21;80.7
10-10-2023;22;71.4
10-10-2023;23;38
11-10-2023;0;11.9
11-10-2023;1;1.2
11-10-2023;2;0.5
11-10-2023;3;0.7
11-10-2023;4;1.9
11-10-2023;5;18.2
11-10-2023;6;99.2
11-10-2023;7;336.4
11-10-2023;8;416.4
11-10-2023;9;246.9
11-10-2023;10;194.2
11-10-2023;11;203.2
11-10-2023;12;255.8
11-10-2023;13;242
11-10-2023;14;276.3
11-10-2023;15;324.8
11-10-2023;16;358.8
11-10-2023;17;355.3
11-10-2023;18;210.9
11-10-2023;19;122.7
11-10-2023;20;91
11-10-2023;21;82.8
11-10-2023;22;73.1
11-10-2023;23;43.4
12-10-2023;0;13.4
12-10-2023;1;1.2
12-10-2023;2;0.6
12-10-2023;3;0.8
12-10-2023;4;1.9
12-10-2023;5;19
12-10-2023;6;111.7
12-10-2023;7;382.7
12-10-2023;8;490.7
12-10-2023;9;287.2
12-10-2023;10;212.2
12-10-2023;11;210.4
12-10-2023;12;266.2
12-10-2023;13;258.9
12-10-2023;14;304.9
12-10-2023;15;354.5
12-10-2023;16;392.6
12-10-2023;17;406.2
12-10-2023;18;246.7
12-10-2023;19;143.9
12-10-2023;20;107.4
12-10-2023;21;99.1
12-10-2023;22;89.8
12-10-2023;23;56
13-10-2023;0;19.6
13-10-2023;1;2.3
13-10-2023;2;1.3
13-10-2023;3;1.2
13-10-2023;4;2.4
13-10-2023;5;17.2
13-10-2023;6;86.3
13-10-2023;7;290.8
13-10-2023;8;371.3
13-10-2023;9;235.9
13-10-2023;10;194.5
13-10-2023;11;210.5
13-10-2023;12;268.1
13-10-2023;13;269.2
13-10-2023;14;306.8
13-10-2023;15;346.6
13-10-2023;16;346.9
13-10-2023;17;329.9
13-10-2023;18;241.2
13-10-2023;19;162.1
13-10-2023;20;115.3
13-10-2023;21;99.4
13-10-2023;22;105.3
13-10-2023;23;107.9
14-10-2023;0;48.8
14-10-2023;1;8.9
14-10-2023;2;3.4
14-10-2023;3;2.7
14-10-2023;4;3.1
14-10-2023;5;5.4
14-10-2023;6;17.3
14-10-2023;7;39.7
14-10-2023;8;73.7
14-10-2023;9;105
14-10-2023;10;125.9
14-10-2023;11;152.3
14-10-2023;12;173.3
14-10-2023;13;190
14-10-2023;14;191.8
14-10-2023;15;189.8
14-10-2023;16;193
14-10-2023;17;189.7
14-10-2023;18;158.3
14-10-2023;19;130.9
14-10-2023;20;105.4
14-10-2023;21;87.5
14-10-2023;22;91.8
14-10-2023;23;86.5
15-10-2023;0;44.8
15-10-2023;1;10.1
15-10-2023;2;4.1
15-10-2023;3;3.4
15-10-2023;4;3.6
15-10-2023;5;4.9
15-10-2023;6;6.5
15-10-2023;7;23.8
15-10-2023;8;42.8
15-10-2023;9;67.8
15-10-2023;10;93.3
15-10-2023;11;126.2
15-10-2023;12;143.5
15-10-2023;13;154.5
15-10-2023;14;155.1
15-10-2023;15;147.4
15-10-2023;16;150.8
15-10-2023;17;153.8
15-10-2023;18;128.2
15-10-2023;19;110.7
15-10-2023;20;91.2
15-10-2023;21;71.7
15-10-2023;22;58.1
15-10-2023;23;40.6
16-10-2023;0;11.8
16-10-2023;1;1.1
16-10-2023;2;0.5
16-10-2023;3;0.7
16-10-2023;4;1.7
16-10-2023;5;18.6
16-10-2023;6;94.5
16-10-2023;7;260.5
16-10-2023;8;315
16-10-2023;9;193.1
16-10-2023;10;163.4
16-10-2023;11;169.3
16-10-2023;12;202.2
16-10-2023;13;200.8
16-10-2023;14;221.2
16-10-2023;15;261.6
16-10-2023;16;309.8
16-10-2023;17;343.4
16-10-2023;18;201.9
16-10-2023;19;116.2
16-10-2023;20;84.2
16-10-2023;21;70.2
16-10-2023;22;57.8
16-10-2023;23;36.5
17-10-2023;0;11.3
17-10-2023;1;1
17-10-2023;2;0.5
17-10-2023;3;0.6
17-10-2023;4;1.8
17-10-2023;5;18.5
17-10-2023;6;100.5
17-10-2023;7;283
17-10-2023;8;340.8
17-10-2023;9;214.1
17-10-2023;10;176.3
17-10-2023;11;179.6
17-10-2023;12;213.8
17-10-2023;13;212.4
17-10-2023;14;237
17-10-2023;15;277.5
17-10-2023;16;326.9
17-10-2023;17;368.1
17-10-2023;18;223.5
17-10-2023;19;128.5
17-10-2023;20;92.9
17-10-2023;21;81
17-10-2023;22;67.6
17-10-2023;23;40.5
18-10-2023;0;13.1
18-10-2023;1;1.2
18-10-2023;2;0.6
18-10-2023;3;0.8
18-10-2023;4;2
18-10-2023;5;17.6
18-10-2023;6;87.2
18-10-2023;7;237.1
18-10-2023;8;296.4
18-10-2023;9;200.2
18-10-2023;10;172.3
18-10-2023;11;181.3
18-10-2023;12;214.9
18-10-2023;13;213.2
18-10-2023;14;232.1
18-10-2023;15;266.4
18-10-2023;16;307.2
18-10-2023;17;334.2
18-10-2023;18;210.8
18-10-2023;19;126.5
18-10-2023;20;98.5
18-10-2023;21;89.4
18-10-2023;22;80.3
18-10-2023;23;48.5
19-10-2023;0;15.5
19-10-2023;1;1.5
19-10-2023;2;0.7
19-10-2023;3;1
19-10-2023;4;2.6
19-10-2023;5;20.1
19-10-2023;6;100.1
19-10-2023;7;277.9
19-10-2023;8;343.6
19-10-2023;9;219.6
19-10-2023;10;180.8
19-10-2023;11;185.8
19-10-2023;12;219
19-10-2023;13;221.4
19-10-2023;14;246.3
19-10-2023;15;291.1
19-10-2023;16;333.4
19-10-2023;17;366.5
19-10-2023;18;234.9
19-10-2023;19;145.3
19-10-2023;20;111
19-10-2023;21;103.9
19-10-2023;22;96
19-10-2023;23;67.4
20-10-2023;0;23
20-10-2023;1;2.7
20-10-2023;2;1.4
20-10-2023;3;1.8
20-10-2023;4;3.6
20-10-2023;5;20.6
20-10-2023;6;79.8
20-10-2023;7;196.7
20-10-2023;8;251.9
20-10-2023;9;189.3
20-10-2023;10;172.3
20-10-2023;11;188
20-10-2023;12;230.1
20-10-2023;13;236.2
20-10-2023;14;254.9
20-10-2023;15;281.2
20-10-2023;16;294.3
20-10-2023;17;298.6
20-10-2023;18;226.5
20-10-2023;19;154.9
20-10-2023;20;116.9
20-10-2023;21;103.6
20-10-2023;22;116
20-10-2023;23;107.5
21-10-2023;0;50.3
21-10-2023;1;9
21-10-2023;2;3.6
21-10-2023;3;3.2
21-10-2023;4;4.5
21-10-2023;5;9.7
21-10-2023;6;24.2
21-10-2023;7;41.4
21-10-2023;8;66.4
21-10-2023;9;97.9
21-10-2023;10;125
21-10-2023;11;155.7
21-10-2023;12;182
21-10-2023;13;201.2
21-10-2023;14;203.8
21-10-2023;15;204.2
21-10-2023;16;205.8
21-10-2023;17;195
21-10-2023;18;161.4
21-10-2023;19;128
21-10-2023;20;103.4
21-10-2023;21;95.8
21-10-2023;22;117.1
21-10-2023;23;117.5
22-10-2023;0;55.6
22-10-2023;1;11
22-10-2023;2;4.5
22-10-2023;3;4.1
22-10-2023;4;5.2
22-10-2023;5;8
22-10-2023;6;12.8
22-10-2023;7;27.5
22-10-2023;8;43.3
22-10-2023;9;65.9
22-10-2023;10;88
22-10-2023;11;115.7
22-10-2023;12;136.2
22-10-2023;13;152.8
22-10-2023;14;159.8
22-10-2023;15;154.5
22-10-2023;16;149.7
22-10-2023;17;144
22-10-2023;18;127.3
22-10-2023;19;108.6
22-10-2023;20;90.6
22-10-2023;21;73.3
22-10-2023;22;62
22-10-2023;23;44.7
23-10-2023;0;16.8
23-10-2023;1;2.1
23-10-2023;2;0.7
23-10-2023;3;0.9
23-10-2023;4;2.2
23-10-2023;5;19.5
23-10-2023;6;97.3
23-10-2023;7;279.5
23-10-2023;8;341.5
23-10-2023;9;209.4
23-10-2023;10;170.6
23-10-2023;11;179.4
23-10-2023;12;209.1
23-10-2023;13;204.1
23-10-2023;14;235.8
23-10-2023;15;283.4
23-10-2023;16;328.3
23-10-2023;17;351.1
23-10-2023;18;202.6
23-10-2023;19;112.4
23-10-2023;20;82.6
23-10-2023;21;71.4
23-10-2023;22;60.1
23-10-2023;23;35
24-10-2023;0;10.9
24-10-2023;1;1.1
24-10-2023;2;0.4
24-10-2023;3;0.6
24-10-2023;4;1.8
24-10-2023;5;19
24-10-2023;6;105.5
24-10-2023;7;319.4
24-10-2023;8;386.4
24-10-2023;9;230.6
24-10-2023;10;181.9
24-10-2023;11;187.4
24-10-2023;12;229.5
24-10-2023;13;229
24-10-2023;14;259
24-10-2023;15;301.2
24-10-2023;16;348.2
24-10-2023;17;386
24-10-2023;18;225.8
24-10-2023;19;122.8
24-10-2023;20;90
24-10-2023;21;79.4
24-10-2023;22;68.2
24-10-2023;23;44.2
25-10-2023;0;13.2
25-10-2023;1;1.3
25-10-2023;2;0.5
25-10-2023;3;0.7
25-10-2023;4;1.6
25-10-2023;5;17.7
25-10-2023;6;92.4
25-10-2023;7;275.5
25-10-2023;8;341.5
25-10-2023;9;214.3
25-10-2023;10;183.9
25-10-2023;11;199
25-10-2023;12;244.7
25-10-2023;13;233.2
25-10-2023;14;257.6
25-10-2023;15;301.8
25-10-2023;16;342.8
25-10-2023;17;357.8
25-10-2023;18;220.6
25-10-2023;19;124.6
25-10-2023;20;95.1
25-10-2023;21;91.2
25-10-2023;22;78.6
25-10-2023;23;47.6
26-10-2023;0;14.9
26-10-2023;1;1.3
26-10-2023;2;0.4
26-10-2023;3;0.7
26-10-2023;4;1.8
26-10-2023;5;18.7
26-10-2023;6;100.7
26-10-2023;7;307.4
26-10-2023;8;382.6
26-10-2023;9;233
26-10-2023;10;184.9
26-10-2023;11;194.4
26-10-2023;12;231.2
26-10-2023;13;229.3
26-10-2023;14;263.7
26-10-2023;15;307.5
26-10-2023;16;356.2
26-10-2023;17;384.2
26-10-2023;18;245.1
26-10-2023;19;148.4
26-10-2023;20;112.8
26-10-2023;21;103.8
26-10-2023;22;91.9
26-10-2023;23;65.2
27-10-2023;0;21.8
27-10-2023;1;2.6
27-10-2023;2;1.1
27-10-2023;3;1.4
27-10-2023;4;2.6
27-10-2023;5;17.4
27-10-2023;6;80.2
27-10-2023;7;238.2
27-10-2023;8;305.1
27-10-2023;9;210
27-10-2023;10;185.3
27-10-2023;11;202.9
27-10-2023;12;242.5
27-10-2023;13;248.7
27-10-2023;14;277.6
27-10-2023;15;310.2
27-10-2023;16;322.2
27-10-2023;17;325.1
27-10-2023;18;246.2
27-10-2023;19;166.5
27-10-2023;20;122.9
27-10-2023;21;107.1
27-10-2023;22;111.1
27-10-2023;23;104.5
28-10-2023;0;51.5
28-10-2023;1;9.6
28-10-2023;2;3.7
28-10-2023;3;2.9
28-10-2023;4;3.3
28-10-2023;5;6.2
28-10-2023;6;17.9
28-10-2023;7;38.2
28-10-2023;8;69
28-10-2023;9;101.9
28-10-2023;10;126.7
28-10-2023;11;155.9
28-10-2023;12;177.1
28-10-2023;13;191.8
28-10-2023;14;198.1
28-10-2023;15;197.2
28-10-2023;16;198.3
28-10-2023;17;193
28-10-2023;18;169.8
28-10-2023;19;140.7
28-10-2023;20;112.4
28-10-2023;21;97.7
28-10-2023;22;107.1
28-10-2023;23;102
29-10-2023;0;52.1
29-10-2023;1;11.4
29-10-2023;2;7.5
29-10-2023;3;2.8
29-10-2023;4;3.2
29-10-2023;5;4.5
29-10-2023;6;6.9
29-10-2023;7;19.6
29-10-2023;8;39.5
29-10-2023;9;70.9
29-10-2023;10;100.5
29-10-2023;11;128.7
29-10-2023;12;147.2
29-10-2023;13;160.1
29-10-2023;14;155.8
29-10-2023;15;151.8
29-10-2023;16;149.5
29-10-2023;17;159.6
29-10-2023;18;132.1
29-10-2023;19;106
29-10-2023;20;86.2
29-10-2023;21;68.5
29-10-2023;22;57.6
29-10-2023;23;33.5
30-10-2023;0;9.8
30-10-2023;1;0.9
30-10-2023;2;0.4
30-10-2023;3;0.5
30-10-2023;4;1.8
30-10-2023;5;18.9
30-10-2023;6;107.3
30-10-2023;7;357.6
30-10-2023;8;423.6
30-10-2023;9;247.9
30-10-2023;10;201.5
30-10-2023;11;204.1
30-10-2023;12;239.4
30-10-2023;13;232.8
30-10-2023;14;271
30-10-2023;15;327.6
30-10-2023;16;380.2
30-10-2023;17;376.5
30-10-2023;18;202.9
30-10-2023;19;110
30-10-2023;20;81.6
30-10-2023;21;72.4
30-10-2023;22;62.2
30-10-2023;23;36.2
31-10-2023;0;10.5
31-10-2023;1;0.9
31-10-2023;2;0.4
31-10-2023;3;0.6
31-10-2023;4;1.8
31-10-2023;5;19.6
31-10-2023;6;119.1
31-10-2023;7;402.9
31-10-2023;8;476.8
31-10-2023;9;265.2
31-10-2023;10;205
31-10-2023;11;206.3
31-10-2023;12;253.9
31-10-2023;13;252.8
31-10-2023;14;298
31-10-2023;15;351.3
31-10-2023;16;394.9
31-10-2023;17;407.6
31-10-2023;18;226.9
31-10-2023;19;121.3
31-10-2023;20;89.5
31-10-2023;21;82
31-10-2023;22;68.2
31-10-2023;23;42.6
1-11-2023;0;13.9
1-11-2023;1;1.3
1-11-2023;2;0.6
1-11-2023;3;0.8
1-11-2023;4;2
1-11-2023;5;18.2
1-11-2023;6;103.1
1-11-2023;7;343.8
1-11-2023;8;421.4
1-11-2023;9;246.1
1-11-2023;10;202.3
1-11-2023;11;208.3
1-11-2023;12;259.9
1-11-2023;13;248.5
1-11-2023;14;280.2
1-11-2023;15;331.4
1-11-2023;16;370
1-11-2023;17;371.1
1-11-2023;18;215.2
1-11-2023;19;120.9
1-11-2023;20;89.9
1-11-2023;21;81.9
1-11-2023;22;77.2
1-11-2023;23;46.4
2-11-2023;0;14
2-11-2023;1;1.2
2-11-2023;2;0.5
2-11-2023;3;0.6
2-11-2023;4;2
2-11-2023;5;18.6
2-11-2023;6;105.9
2-11-2023;7;354.3
2-11-2023;8;426.4
2-11-2023;9;248.6
2-11-2023;10;198.9
2-11-2023;11;209.4
2-11-2023;12;278.5
2-11-2023;13;255
2-11-2023;14;261.5
2-11-2023;15;288.2
2-11-2023;16;301
2-11-2023;17;295.5
2-11-2023;18;191.2
2-11-2023;19;112.8
2-11-2023;20;83.5
2-11-2023;21;81
2-11-2023;22;94.8
2-11-2023;23;58.6
3-11-2023;0;18.8
3-11-2023;1;2.2
3-11-2023;2;1.1
3-11-2023;3;1.2
3-11-2023;4;2.5
3-11-2023;5;17.6
3-11-2023;6;89.5
3-11-2023;7;297.8
3-11-2023;8;377
3-11-2023;9;241.4
3-11-2023;10;207.2
3-11-2023;11;216.8
3-11-2023;12;273.7
3-11-2023;13;272.8
3-11-2023;14;308.1
3-11-2023;15;342.8
3-11-2023;16;345.8
3-11-2023;17;339.9
3-11-2023;18;245.3
3-11-2023;19;160.8
3-11-2023;20;125.1
3-11-2023;21;106.9
3-11-2023;22;105.6
3-11-2023;23;96.1
4-11-2023;0;47.2
4-11-2023;1;9.9
4-11-2023;2;3.5
4-11-2023;3;3
4-11-2023;4;3.4
4-11-2023;5;6
4-11-2023;6;16.8
4-11-2023;7;40.3
4-11-2023;8;78.7
4-11-2023;9;115.5
4-11-2023;10;136
4-11-2023;11;163.8
4-11-2023;12;186.8
4-11-2023;13;202.3
4-11-2023;14;203.6
4-11-2023;15;200.4
4-11-2023;16;205.1
4-11-2023;17;197.8
4-11-2023;18;164
4-11-2023;19;129.7
4-11-2023;20;103.4
4-11-2023;21;89.2
4-11-2023;22;96.5
4-11-2023;23;101.2
5-11-2023;0;51.1
5-11-2023;1;11.3
5-11-2023;2;5
5-11-2023;3;3.5
5-11-2023;4;3.8
5-11-2023;5;4.9
5-11-2023;6;6.7
5-11-2023;7;19.2
5-11-2023;8;38.1
5-11-2023;9;66.1
5-11-2023;10;90.2
5-11-2023;11;120.4
5-11-2023;12;139.4
5-11-2023;13;157.3
5-11-2023;14;159.1
5-11-2023;15;162.5
5-11-2023;16;156.7
5-11-2023;17;146.1
5-11-2023;18;124.3
5-11-2023;19;106.8
5-11-2023;20;86.8
5-11-2023;21;69.9
5-11-2023;22;55.6
5-11-2023;23;35.2
6-11-2023;0;10
6-11-2023;1;0.8
6-11-2023;2;0.4
6-11-2023;3;0.6
6-11-2023;4;1.8
6-11-2023;5;19.2
6-11-2023;6;108.9
6-11-2023;7;355
6-11-2023;8;428.7
6-11-2023;9;243.4
6-11-2023;10;198.7
6-11-2023;11;202
6-11-2023;12;241.9
6-11-2023;13;235.6
6-11-2023;14;267.3
6-11-2023;15;322.3
6-11-2023;16;370.4
6-11-2023;17;386.1
6-11-2023;18;206.3
6-11-2023;19;110
6-11-2023;20;79
6-11-2023;21;70.5
6-11-2023;22;58.9
6-11-2023;23;34.3
7-11-2023;0;10.1
7-11-2023;1;0.9
7-11-2023;2;0.4
7-11-2023;3;0.6
7-11-2023;4;1.7
7-11-2023;5;19.4
7-11-2023;6;115
7-11-2023;7;374.6
7-11-2023;8;452.3
7-11-2023;9;256.9
7-11-2023;10;202.7
7-11-2023;11;203.1
7-11-2023;12;251.5
7-11-2023;13;249.4
7-11-2023;14;280.8
7-11-2023;15;327.6
7-11-2023;16;383.1
7-11-2023;17;417.9
7-11-2023;18;230.7
7-11-2023;19;124
7-11-2023;20;89.3
7-11-2023;21;78.9
7-11-2023;22;70.1
7-11-2023;23;43.4
8-11-2023;0;13.1
8-11-2023;1;1.1
8-11-2023;2;0.5
8-11-2023;3;0.6
8-11-2023;4;1.9
8-11-2023;5;18.9
8-11-2023;6;102.9
8-11-2023;7;336.1
8-11-2023;8;416.3
8-11-2023;9;245.6
8-11-2023;10;204.8
8-11-2023;11;213.3
8-11-2023;12;264.7
8-11-2023;13;260.2
8-11-2023;14;286.7
8-11-2023;15;333
8-11-2023;16;375.4
8-11-2023;17;377.1
8-11-2023;18;229.1
8-11-2023;19;129.3
8-11-2023;20;90.3
8-11-2023;21;86
8-11-2023;22;86
8-11-2023;23;59.5
9-11-2023;0;15.8
9-11-2023;1;1.1
9-11-2023;2;0.5
9-11-2023;3;0.7
9-11-2023;4;2
9-11-2023;5;19.4
9-11-2023;6;110.2
9-11-2023;7;364.4
9-11-2023;8;454.6
9-11-2023;9;259.6
9-11-2023;10;203.9
9-11-2023;11;209.4
9-11-2023;12;257.5
9-11-2023;13;254.3
9-11-2023;14;291.1
9-11-2023;15;349.9
9-11-2023;16;404.9
9-11-2023;17;417.3
9-11-2023;18;248.7
9-11-2023;19;141.1
9-11-2023;20;115
9-11-2023;21;112.7
9-11-2023;22;99.2
9-11-2023;23;61.6
10-11-2023;0;20.8
10-11-2023;1;2.3
10-11-2023;2;0.9
10-11-2023;3;1.4
10-11-2023;4;2.8
10-11-2023;5;18.1
10-11-2023;6;87.7
10-11-2023;7;286.1
10-11-2023;8;369.6
10-11-2023;9;236.4
10-11-2023;10;209.9
10-11-2023;11;226.2
10-11-2023;12;277.6
10-11-2023;13;276.8
10-11-2023;14;303.8
10-11-2023;15;341.4
10-11-2023;16;349.8
10-11-2023;17;348.2
10-11-2023;18;249.7
10-11-2023;19;163.2
10-11-2023;20;121
10-11-2023;21;104.6
10-11-2023;22;111.3
10-11-2023;23;95.4
11-11-2023;0;47.6
11-11-2023;1;9.7
11-11-2023;2;3.8
11-11-2023;3;3.2
11-11-2023;4;3.4
11-11-2023;5;5.5
11-11-2023;6;16.5
11-11-2023;7;38.8
11-11-2023;8;74.8
11-11-2023;9;112
11-11-2023;10;135.1
11-11-2023;11;161.6
11-11-2023;12;184.5
11-11-2023;13;200.6
11-11-2023;14;202.7
11-11-2023;15;203.4
11-11-2023;16;209.2
11-11-2023;17;206.7
11-11-2023;18;168.2
11-11-2023;19;134.2
11-11-2023;20;112.5
11-11-2023;21;97.6
11-11-2023;22;104.6
11-11-2023;23;99.1
12-11-2023;0;49.8
12-11-2023;1;11.5
12-11-2023;2;4.5
12-11-2023;3;3.7
12-11-2023;4;3.9
12-11-2023;5;5.2
12-11-2023;6;6.6
12-11-2023;7;19.4
12-11-2023;8;38.3
12-11-2023;9;70.3
12-11-2023;10;100.2
12-11-2023;11;132
12-11-2023;12;150.5
12-11-2023;13;155.8
12-11-2023;14;159.1
12-11-2023;15;162.8
12-11-2023;16;176.7
12-11-2023;17;162.6
12-11-2023;18;130.7
12-11-2023;19;109.9
12-11-2023;20;89.2
12-11-2023;21;74.2
12-11-2023;22;63.1
12-11-2023;23;36.2
13-11-2023;0;10.5
13-11-2023;1;0.8
13-11-2023;2;0.4
13-11-2023;3;0.5
13-11-2023;4;1.7
13-11-2023;5;19.3
13-11-2023;6;110.1
13-11-2023;7;374.7
13-11-2023;8;470.5
13-11-2023;9;269.5
13-11-2023;10;208
13-11-2023;11;206.4
13-11-2023;12;257
13-11-2023;13;247.9
13-11-2023;14;283.8
13-11-2023;15;344.4
13-11-2023;16;394.3
13-11-2023;17;406.6
13-11-2023;18;219.6
13-11-2023;19;115.3
13-11-2023;20;82.3
13-11-2023;21;73.9
13-11-2023;22;64.4
13-11-2023;23;37.5
14-11-2023;0;10.6
14-11-2023;1;0.9
14-11-2023;2;0.4
14-11-2023;3;0.6
14-11-2023;4;1.8
14-11-2023;5;19.4
14-11-2023;6;117.5
14-11-2023;7;398.2
14-11-2023;8;482.9
14-11-2023;9;269.9
14-11-2023;10;206.3
14-11-2023;11;209.6
14-11-2023;12;262
14-11-2023;13;255.7
14-11-2023;14;297.7
14-11-2023;15;358.6
14-11-2023;16;409.5
14-11-2023;17;430
14-11-2023;18;245.9
14-11-2023;19;129.4
14-11-2023;20;91.6
14-11-2023;21;82.3
